AB10#2-bedrooms#£218,333#3-bedrooms#£475,000#4-bedrooms#£345,000#2-bedrooms#£750 pcm#3-bedrooms#£1,062 pcm#4-bedrooms#£1,559 pcm#5-bedrooms#£1,524 pcm
AB11#3-bedrooms#£212,225#2-bedrooms#£826 pcm#3-bedrooms#£911 pcm#4-bedrooms#£1,686 pcm#5-bedrooms#£2,002 pcm
AB12#2-bedrooms#£157,499#3-bedrooms#£228,959#4-bedrooms#£400,998#5-bedrooms#£501,300#2-bedrooms#£714 pcm#3-bedrooms#£877 pcm#4-bedrooms#£1,190 pcm#5-bedrooms#£2,197 pcm
AB13#4-bedrooms#£299,000#4-bedrooms#£1,982 pcm#5-bedrooms#£1,751 pcm
AB14#2-bedrooms#£140,000#5-bedrooms#£423,000#3-bedrooms#£1,200 pcm#4-bedrooms#£1,322 pcm#5-bedrooms#£2,002 pcm
AB15#2-bedrooms#£208,332#3-bedrooms#£325,705#4-bedrooms#£436,177#5-bedrooms#£526,700#2-bedrooms#£767 pcm#3-bedrooms#£1,343 pcm#4-bedrooms#£1,614 pcm#5-bedrooms#£1,779 pcm
AB16#2-bedrooms#£120,333#3-bedrooms#£145,500#3-bedrooms#£834 pcm
AB21#2-bedrooms#£176,798#3-bedrooms#£222,812#4-bedrooms#£323,804#5-bedrooms#£440,625#2-bedrooms#£691 pcm#3-bedrooms#£989 pcm#4-bedrooms#£1,057 pcm#5-bedrooms#£1,391 pcm
AB22#2-bedrooms#£155,989#3-bedrooms#£263,000#4-bedrooms#£341,317#5-bedrooms#£475,000#2-bedrooms#£776 pcm#3-bedrooms#£849 pcm#4-bedrooms#£1,350 pcm#5-bedrooms#£1,300 pcm
AB23#2-bedrooms#£150,000#4-bedrooms#£387,500#5-bedrooms#£325,000#2-bedrooms#£676 pcm#3-bedrooms#£864 pcm#4-bedrooms#£1,400 pcm
AB24#2-bedrooms#£120,000#3-bedrooms#£234,998#4-bedrooms#£262,500#2-bedrooms#£717 pcm#3-bedrooms#£1,149 pcm#4-bedrooms#£1,455 pcm#5-bedrooms#£2,124 pcm
AB25#2-bedrooms#£175,000#3-bedrooms#£303,331#2-bedrooms#£758 pcm#3-bedrooms#£1,160 pcm
AB30#2-bedrooms#£144,667#3-bedrooms#£218,750#4-bedrooms#£305,416#5-bedrooms#£297,499#3-bedrooms#£724 pcm
AB31#4-bedrooms#£465,531#5-bedrooms#£554,582#2-bedrooms#£726 pcm#3-bedrooms#£802 pcm#4-bedrooms#£1,148 pcm
AB32#3-bedrooms#£265,000#4-bedrooms#£314,750#5-bedrooms#£357,500#2-bedrooms#£750 pcm#3-bedrooms#£925 pcm#4-bedrooms#£1,538 pcm#5-bedrooms#£1,599 pcm
AB33#2-bedrooms#£194,995#3-bedrooms#£201,240#4-bedrooms#£361,356#5-bedrooms#£433,333#2-bedrooms#£641 pcm#3-bedrooms#£763 pcm#4-bedrooms#£1,248 pcm#5-bedrooms#£1,300 pcm
AB34#2-bedrooms#£235,000#4-bedrooms#£270,000#5-bedrooms#£502,500#3-bedrooms#£750 pcm
AB37#2-bedrooms#£150,000#2-bedrooms#£100,000#3-bedrooms#£198,750#4-bedrooms#£173,750#2-bedrooms#£550 pcm
AB38#2-bedrooms#£100,000#3-bedrooms#£204,667#4-bedrooms#£259,214#5-bedrooms#£277,500#2-bedrooms#£498 pcm#3-bedrooms#£1,335 pcm
AB39#2-bedrooms#£193,500#3-bedrooms#£254,249#4-bedrooms#£260,817#5-bedrooms#£410,000#2-bedrooms#£724 pcm#4-bedrooms#£899 pcm#5-bedrooms#£1,374 pcm
AB41#2-bedrooms#£150,000#3-bedrooms#£215,300#4-bedrooms#£280,833#5-bedrooms#£385,000#2-bedrooms#£686 pcm#3-bedrooms#£724 pcm#4-bedrooms#£1,207 pcm#5-bedrooms#£1,200 pcm
AB42#2-bedrooms#£135,950#3-bedrooms#£161,333#4-bedrooms#£251,750#5-bedrooms#£117,500#2-bedrooms#£664 pcm#3-bedrooms#£594 pcm#4-bedrooms#£761 pcm
AB45#2-bedrooms#£116,000#3-bedrooms#£109,500#4-bedrooms#£276,250#5-bedrooms#£225,000#3-bedrooms#£128,124#4-bedrooms#£152,000#2-bedrooms#£80,250#3-bedrooms#£161,911#4-bedrooms#£263,178#5-bedrooms#£276,999#3-bedrooms#£650 pcm
AB51#2-bedrooms#£146,052#3-bedrooms#£209,596#4-bedrooms#£307,472#5-bedrooms#£456,875#2-bedrooms#£723 pcm#3-bedrooms#£850 pcm#4-bedrooms#£1,003 pcm#5-bedrooms#£1,174 pcm
AB52#2-bedrooms#£147,500#3-bedrooms#£275,000#4-bedrooms#£341,333#5-bedrooms#£372,500#4-bedrooms#£834 pcm
AB53#2-bedrooms#£122,500#3-bedrooms#£224,986#4-bedrooms#£263,833#5-bedrooms#£378,000#4-bedrooms#£802 pcm
AB54#2-bedrooms#£122,332#3-bedrooms#£233,332#4-bedrooms#£252,000#5-bedrooms#£328,000#2-bedrooms#£524 pcm
AB55#2-bedrooms#£114,955#3-bedrooms#£143,229#4-bedrooms#£257,854#5-bedrooms#£313,750#3-bedrooms#£940 pcm
AB56#2-bedrooms#£136,875#3-bedrooms#£132,406#4-bedrooms#£208,333#5-bedrooms#£285,000#5-bedrooms#£498 pcm
AL1#2-bedrooms#£498,358#3-bedrooms#£644,410#4-bedrooms#£970,680#5-bedrooms#£1,453,636#2-bedrooms#£1,336 pcm#3-bedrooms#£1,509 pcm#4-bedrooms#£2,375 pcm#5-bedrooms#£2,700 pcm
AL10#2-bedrooms#£303,330#3-bedrooms#£388,702#4-bedrooms#£576,535#5-bedrooms#£450,000#2-bedrooms#£1,235 pcm#3-bedrooms#£1,311 pcm#4-bedrooms#£1,796 pcm#5-bedrooms#£2,050 pcm
AL2#2-bedrooms#£461,225#3-bedrooms#£547,650#4-bedrooms#£738,688#5-bedrooms#£847,778#2-bedrooms#£1,395 pcm#3-bedrooms#£1,420 pcm#5-bedrooms#£2,323 pcm
AL3#2-bedrooms#£469,750#3-bedrooms#£666,666#4-bedrooms#£699,444#5-bedrooms#£1,070,455#2-bedrooms#£1,275 pcm#3-bedrooms#£1,857 pcm#4-bedrooms#£2,558 pcm#5-bedrooms#£3,233 pcm
AL4#2-bedrooms#£389,184#3-bedrooms#£541,258#4-bedrooms#£770,250#5-bedrooms#£930,439#2-bedrooms#£1,374 pcm#3-bedrooms#£1,486 pcm#4-bedrooms#£2,163 pcm
